ANALYSIS_ID,STRATUM_1,STRATUM_2,STRATUM_3,STRATUM_4,STRATUM_5,COUNT_VALUE
400,193874,NA,NA,NA,NA,9
400,318800,NA,NA,NA,NA,462
400,377861,NA,NA,NA,NA,35
400,141056,NA,NA,NA,NA,16
400,74464,NA,NA,NA,NA,76
400,132841,NA,NA,NA,NA,14
400,440374,NA,NA,NA,NA,20
400,377853,NA,NA,NA,NA,6
400,444445,NA,NA,NA,NA,21
400,72332,NA,NA,NA,NA,6
400,377830,NA,NA,NA,NA,7
400,443735,NA,NA,NA,NA,37
400,437993,NA,NA,NA,NA,6
400,74725,NA,NA,NA,NA,87
400,26441,NA,NA,NA,NA,7
400,376124,NA,NA,NA,NA,11
400,195197,NA,NA,NA,NA,7
400,134865,NA,NA,NA,NA,10
400,4242962,NA,NA,NA,NA,9
400,435786,NA,NA,NA,NA,7
400,441737,NA,NA,NA,NA,12
400,133468,NA,NA,NA,NA,34
400,193322,NA,NA,NA,NA,70
400,198715,NA,NA,NA,NA,15
400,320741,NA,NA,NA,NA,11
400,198964,NA,NA,NA,NA,32
400,442424,NA,NA,NA,NA,7
400,435723,NA,NA,NA,NA,9
400,4323686,NA,NA,NA,NA,35
400,439221,NA,NA,NA,NA,21
400,74138,NA,NA,NA,NA,53
400,437243,NA,NA,NA,NA,8
400,4201717,NA,NA,NA,NA,12
400,194092,NA,NA,NA,NA,10
400,24612,NA,NA,NA,NA,7
400,73560,NA,NA,NA,NA,34
400,381866,NA,NA,NA,NA,6
400,79903,NA,NA,NA,NA,7
400,139110,NA,NA,NA,NA,30
400,4079499,NA,NA,NA,NA,12
400,433516,NA,NA,NA,NA,31
400,46272970,NA,NA,NA,NA,6
400,438680,NA,NA,NA,NA,13
400,436659,NA,NA,NA,NA,257
400,72618,NA,NA,NA,NA,14
400,199064,NA,NA,NA,NA,27
400,437366,NA,NA,NA,NA,14
400,4273095,NA,NA,NA,NA,11
400,201045,NA,NA,NA,NA,8
400,4236905,NA,NA,NA,NA,22
400,441422,NA,NA,NA,NA,18
400,432411,NA,NA,NA,NA,12
400,193242,NA,NA,NA,NA,16
400,23799,NA,NA,NA,NA,11
400,439716,NA,NA,NA,NA,6
400,433456,NA,NA,NA,NA,12
400,28396,NA,NA,NA,NA,37
400,316084,NA,NA,NA,NA,7
400,4091464,NA,NA,NA,NA,31
400,433473,NA,NA,NA,NA,14
400,442012,NA,NA,NA,NA,7
400,435514,NA,NA,NA,NA,6
400,197919,NA,NA,NA,NA,60
400,40479192,NA,NA,NA,NA,93
400,81878,NA,NA,NA,NA,27
400,437409,NA,NA,NA,NA,11
400,40489912,NA,NA,NA,NA,7
400,4016359,NA,NA,NA,NA,12
400,257315,NA,NA,NA,NA,20
400,141941,NA,NA,NA,NA,130
400,133285,NA,NA,NA,NA,6
400,438119,NA,NA,NA,NA,15
400,80816,NA,NA,NA,NA,76
400,4293175,NA,NA,NA,NA,10
400,313236,NA,NA,NA,NA,13
400,135157,NA,NA,NA,NA,17
400,194175,NA,NA,NA,NA,55
400,436247,NA,NA,NA,NA,10
400,256439,NA,NA,NA,NA,106
400,375806,NA,NA,NA,NA,135
400,375557,NA,NA,NA,NA,14
400,134118,NA,NA,NA,NA,18
400,436539,NA,NA,NA,NA,10
400,436682,NA,NA,NA,NA,6
400,4163280,NA,NA,NA,NA,21
400,432311,NA,NA,NA,NA,44
400,77072,NA,NA,NA,NA,17
400,438405,NA,NA,NA,NA,13
400,81151,NA,NA,NA,NA,35
400,77364,NA,NA,NA,NA,23
400,437117,NA,NA,NA,NA,10
400,4100366,NA,NA,NA,NA,12
400,435789,NA,NA,NA,NA,22
400,443592,NA,NA,NA,NA,11
400,321886,NA,NA,NA,NA,9
400,436430,NA,NA,NA,NA,17
400,432895,NA,NA,NA,NA,93
400,72993,NA,NA,NA,NA,234
400,4103638,NA,NA,NA,NA,22
400,377263,NA,NA,NA,NA,8
400,375265,NA,NA,NA,NA,12
400,197378,NA,NA,NA,NA,8
400,436948,NA,NA,NA,NA,11
400,135340,NA,NA,NA,NA,20
400,201606,NA,NA,NA,NA,26
400,4345578,NA,NA,NA,NA,21
400,316814,NA,NA,NA,NA,40
400,443801,NA,NA,NA,NA,19
400,437827,NA,NA,NA,NA,637
400,74722,NA,NA,NA,NA,20
400,316127,NA,NA,NA,NA,53
400,439155,NA,NA,NA,NA,7
400,432795,NA,NA,NA,NA,17
400,434610,NA,NA,NA,NA,122
400,438168,NA,NA,NA,NA,20
400,22288,NA,NA,NA,NA,26
400,137519,NA,NA,NA,NA,14
400,435855,NA,NA,NA,NA,7
400,312950,NA,NA,NA,NA,45
400,197911,NA,NA,NA,NA,28
400,436147,NA,NA,NA,NA,7
400,80808,NA,NA,NA,NA,8
400,42873170,NA,NA,NA,NA,50
400,196431,NA,NA,NA,NA,10
400,4192735,NA,NA,NA,NA,6
400,135349,NA,NA,NA,NA,7
400,433734,NA,NA,NA,NA,6
400,40482301,NA,NA,NA,NA,19
400,133726,NA,NA,NA,NA,19
400,376691,NA,NA,NA,NA,7
400,4180641,NA,NA,NA,NA,15
400,433442,NA,NA,NA,NA,6
400,433751,NA,NA,NA,NA,11
400,74396,NA,NA,NA,NA,8
400,197593,NA,NA,NA,NA,26
400,321483,NA,NA,NA,NA,8
400,376382,NA,NA,NA,NA,26
400,4112529,NA,NA,NA,NA,10
400,30234,NA,NA,NA,NA,74
400,436522,NA,NA,NA,NA,9
400,318443,NA,NA,NA,NA,25
400,24970,NA,NA,NA,NA,12
400,254058,NA,NA,NA,NA,44
400,198263,NA,NA,NA,NA,93
400,254676,NA,NA,NA,NA,45
400,73855,NA,NA,NA,NA,15
400,40484648,NA,NA,NA,NA,51
400,444285,NA,NA,NA,NA,7
400,439708,NA,NA,NA,NA,12
400,433565,NA,NA,NA,NA,18
400,381832,NA,NA,NA,NA,10
400,374338,NA,NA,NA,NA,10
400,79119,NA,NA,NA,NA,33
400,433505,NA,NA,NA,NA,15
400,440750,NA,NA,NA,NA,7
400,200779,NA,NA,NA,NA,8
400,40479576,NA,NA,NA,NA,66
400,437541,NA,NA,NA,NA,58
400,74582,NA,NA,NA,NA,34
400,372924,NA,NA,NA,NA,24
400,254390,NA,NA,NA,NA,10
400,4333227,NA,NA,NA,NA,7
400,193016,NA,NA,NA,NA,16
400,437249,NA,NA,NA,NA,13
400,380395,NA,NA,NA,NA,17
400,436021,NA,NA,NA,NA,7
400,439808,NA,NA,NA,NA,7
400,40480555,NA,NA,NA,NA,25
400,78770,NA,NA,NA,NA,11
400,134619,NA,NA,NA,NA,13
400,441872,NA,NA,NA,NA,113
400,40493038,NA,NA,NA,NA,19
400,436940,NA,NA,NA,NA,26
400,379811,NA,NA,NA,NA,26
400,321042,NA,NA,NA,NA,44
400,197988,NA,NA,NA,NA,138
400,4050743,NA,NA,NA,NA,6
400,380378,NA,NA,NA,NA,81
400,437269,NA,NA,NA,NA,18
400,133294,NA,NA,NA,NA,9
400,256448,NA,NA,NA,NA,74
400,132584,NA,NA,NA,NA,17
400,436230,NA,NA,NA,NA,22
400,442181,NA,NA,NA,NA,19
400,193666,NA,NA,NA,NA,29
400,26719,NA,NA,NA,NA,7
400,77081,NA,NA,NA,NA,19
400,138455,NA,NA,NA,NA,10
400,199866,NA,NA,NA,NA,57
400,197032,NA,NA,NA,NA,48
400,28714,NA,NA,NA,NA,6
400,135893,NA,NA,NA,NA,40
400,28179,NA,NA,NA,NA,11
400,4049810,NA,NA,NA,NA,10
400,78243,NA,NA,NA,NA,8
400,78833,NA,NA,NA,NA,8
400,375546,NA,NA,NA,NA,28
400,432798,NA,NA,NA,NA,16
400,138641,NA,NA,NA,NA,6
400,439147,NA,NA,NA,NA,79
400,441846,NA,NA,NA,NA,35
400,438998,NA,NA,NA,NA,25
400,193431,NA,NA,NA,NA,6
400,443767,NA,NA,NA,NA,95
400,136185,NA,NA,NA,NA,16
400,432898,NA,NA,NA,NA,6
400,313780,NA,NA,NA,NA,18
400,319016,NA,NA,NA,NA,9
400,4093228,NA,NA,NA,NA,18
400,438778,NA,NA,NA,NA,7
400,443733,NA,NA,NA,NA,26
400,435243,NA,NA,NA,NA,27
400,40483538,NA,NA,NA,NA,8
400,141933,NA,NA,NA,NA,18
400,77030,NA,NA,NA,NA,46
400,381864,NA,NA,NA,NA,19
400,137379,NA,NA,NA,NA,16
400,73781,NA,NA,NA,NA,9
400,77356,NA,NA,NA,NA,16
400,195581,NA,NA,NA,NA,18
400,196792,NA,NA,NA,NA,6
400,439256,NA,NA,NA,NA,16
400,439674,NA,NA,NA,NA,6
400,72407,NA,NA,NA,NA,9
400,78235,NA,NA,NA,NA,67
400,441002,NA,NA,NA,NA,14
400,439697,NA,NA,NA,NA,168
400,4138403,NA,NA,NA,NA,10
400,433992,NA,NA,NA,NA,13
400,318784,NA,NA,NA,NA,32
400,438878,NA,NA,NA,NA,55
400,376116,NA,NA,NA,NA,11
400,80187,NA,NA,NA,NA,6
400,435569,NA,NA,NA,NA,7
400,437241,NA,NA,NA,NA,10
400,4088290,NA,NA,NA,NA,25
400,80482,NA,NA,NA,NA,6
400,316995,NA,NA,NA,NA,114
400,44782718,NA,NA,NA,NA,46
400,138667,NA,NA,NA,NA,12
400,374888,NA,NA,NA,NA,118
400,320739,NA,NA,NA,NA,12
400,192670,NA,NA,NA,NA,7
400,377888,NA,NA,NA,NA,7
400,440693,NA,NA,NA,NA,10
400,192965,NA,NA,NA,NA,13
400,440710,NA,NA,NA,NA,8
400,77631,NA,NA,NA,NA,20
400,439405,NA,NA,NA,NA,195
400,195212,NA,NA,NA,NA,6
400,192673,NA,NA,NA,NA,35
400,80004,NA,NA,NA,NA,14
400,440736,NA,NA,NA,NA,17
400,43020432,NA,NA,NA,NA,278
400,434928,NA,NA,NA,NA,8
400,78507,NA,NA,NA,NA,6
400,434467,NA,NA,NA,NA,10
400,195312,NA,NA,NA,NA,17
400,133569,NA,NA,NA,NA,20
400,443727,NA,NA,NA,NA,26
400,258787,NA,NA,NA,NA,18
400,432595,NA,NA,NA,NA,7
400,196523,NA,NA,NA,NA,216
400,137213,NA,NA,NA,NA,26
400,444211,NA,NA,NA,NA,8
400,74949,NA,NA,NA,NA,6
400,4022073,NA,NA,NA,NA,9
400,442147,NA,NA,NA,NA,11
400,381549,NA,NA,NA,NA,50
400,141498,NA,NA,NA,NA,6
400,77070,NA,NA,NA,NA,6
400,442588,NA,NA,NA,NA,140
400,26459,NA,NA,NA,NA,16
400,436339,NA,NA,NA,NA,10
400,436096,NA,NA,NA,NA,82
400,438111,NA,NA,NA,NA,13
400,433783,NA,NA,NA,NA,6
400,314665,NA,NA,NA,NA,156
400,195498,NA,NA,NA,NA,6
400,40482662,NA,NA,NA,NA,6
400,40482685,NA,NA,NA,NA,13
400,436073,NA,NA,NA,NA,78
400,440009,NA,NA,NA,NA,23
400,76194,NA,NA,NA,NA,88
400,197645,NA,NA,NA,NA,6
400,4077218,NA,NA,NA,NA,9
400,441838,NA,NA,NA,NA,19
400,4117722,NA,NA,NA,NA,6
400,132776,NA,NA,NA,NA,19
400,78232,NA,NA,NA,NA,294
400,373995,NA,NA,NA,NA,42
400,77923,NA,NA,NA,NA,27
400,435781,NA,NA,NA,NA,7
400,261326,NA,NA,NA,NA,17
400,432870,NA,NA,NA,NA,92
400,376660,NA,NA,NA,NA,7
400,141667,NA,NA,NA,NA,7
400,4181251,NA,NA,NA,NA,6
400,79898,NA,NA,NA,NA,13
400,135029,NA,NA,NA,NA,23
400,201621,NA,NA,NA,NA,32
400,439857,NA,NA,NA,NA,12
400,4120275,NA,NA,NA,NA,8
400,40489907,NA,NA,NA,NA,12
400,372624,NA,NA,NA,NA,34
400,4198961,NA,NA,NA,NA,7
400,4121649,NA,NA,NA,NA,13
400,378741,NA,NA,NA,NA,14
400,381732,NA,NA,NA,NA,7
400,439004,NA,NA,NA,NA,8
400,195873,NA,NA,NA,NA,13
400,4102654,NA,NA,NA,NA,8
400,135215,NA,NA,NA,NA,24
400,437553,NA,NA,NA,NA,15
400,439717,NA,NA,NA,NA,11
400,4318560,NA,NA,NA,NA,15
400,373766,NA,NA,NA,NA,12
400,438151,NA,NA,NA,NA,15
400,197253,NA,NA,NA,NA,22
400,440358,NA,NA,NA,NA,15
400,381566,NA,NA,NA,NA,31
400,195856,NA,NA,NA,NA,10
400,442256,NA,NA,NA,NA,119
400,441589,NA,NA,NA,NA,43
400,438171,NA,NA,NA,NA,8
400,373474,NA,NA,NA,NA,22
400,432890,NA,NA,NA,NA,6
400,374954,NA,NA,NA,NA,6
400,138255,NA,NA,NA,NA,41
400,81893,NA,NA,NA,NA,11
400,197018,NA,NA,NA,NA,12
400,196726,NA,NA,NA,NA,14
400,434327,NA,NA,NA,NA,6
400,438698,NA,NA,NA,NA,15
400,443524,NA,NA,NA,NA,37
400,44782446,NA,NA,NA,NA,19
400,201352,NA,NA,NA,NA,12
400,136775,NA,NA,NA,NA,17
400,435790,NA,NA,NA,NA,12
400,443616,NA,NA,NA,NA,10
400,4117393,NA,NA,NA,NA,13
400,434911,NA,NA,NA,NA,29
400,72994,NA,NA,NA,NA,23
400,440676,NA,NA,NA,NA,8
400,380722,NA,NA,NA,NA,28
400,4116351,NA,NA,NA,NA,18
400,137053,NA,NA,NA,NA,40
400,74723,NA,NA,NA,NA,7
400,4093672,NA,NA,NA,NA,34
400,27587,NA,NA,NA,NA,8
400,77365,NA,NA,NA,NA,38
400,81942,NA,NA,NA,NA,55
400,438120,NA,NA,NA,NA,10
400,25572,NA,NA,NA,NA,6
400,374313,NA,NA,NA,NA,14
400,437267,NA,NA,NA,NA,7
400,197508,NA,NA,NA,NA,83
400,432312,NA,NA,NA,NA,12
400,4104157,NA,NA,NA,NA,9
400,376434,NA,NA,NA,NA,8
400,140362,NA,NA,NA,NA,6
400,434376,NA,NA,NA,NA,22
400,441011,NA,NA,NA,NA,7
400,441260,NA,NA,NA,NA,7
400,376683,NA,NA,NA,NA,71
400,313878,NA,NA,NA,NA,358
400,46271022,NA,NA,NA,NA,254
400,433466,NA,NA,NA,NA,8
400,192353,NA,NA,NA,NA,16
400,195556,NA,NA,NA,NA,21
400,259824,NA,NA,NA,NA,7
400,4017388,NA,NA,NA,NA,17
400,312825,NA,NA,NA,NA,9
400,201530,NA,NA,NA,NA,28
400,432447,NA,NA,NA,NA,8
400,81390,NA,NA,NA,NA,53
400,316429,NA,NA,NA,NA,213
400,437233,NA,NA,NA,NA,69
400,434316,NA,NA,NA,NA,7
400,256197,NA,NA,NA,NA,17
400,321315,NA,NA,NA,NA,8
400,4114428,NA,NA,NA,NA,8
400,441269,NA,NA,NA,NA,18
400,76836,NA,NA,NA,NA,17
400,73564,NA,NA,NA,NA,47
400,192731,NA,NA,NA,NA,56
400,4215003,NA,NA,NA,NA,10
400,197494,NA,NA,NA,NA,19
400,440977,NA,NA,NA,NA,30
400,195562,NA,NA,NA,NA,50
400,4317685,NA,NA,NA,NA,14
400,74188,NA,NA,NA,NA,8
400,432865,NA,NA,NA,NA,11
400,442766,NA,NA,NA,NA,7
400,438438,NA,NA,NA,NA,13
400,437943,NA,NA,NA,NA,10
400,437834,NA,NA,NA,NA,59
400,433071,NA,NA,NA,NA,17
400,4207615,NA,NA,NA,NA,9
400,40490984,NA,NA,NA,NA,37
400,437542,NA,NA,NA,NA,22
400,434007,NA,NA,NA,NA,11
400,4337456,NA,NA,NA,NA,6
400,440350,NA,NA,NA,NA,8
400,78273,NA,NA,NA,NA,12
400,375281,NA,NA,NA,NA,9
400,434402,NA,NA,NA,NA,10
400,438979,NA,NA,NA,NA,11
400,132983,NA,NA,NA,NA,7
400,435753,NA,NA,NA,NA,7
400,313761,NA,NA,NA,NA,18
400,321876,NA,NA,NA,NA,7
400,75210,NA,NA,NA,NA,9
400,441561,NA,NA,NA,NA,34
400,133810,NA,NA,NA,NA,86
400,438146,NA,NA,NA,NA,6
400,135333,NA,NA,NA,NA,73
400,4157605,NA,NA,NA,NA,8
400,141825,NA,NA,NA,NA,23
400,79936,NA,NA,NA,NA,18
400,200451,NA,NA,NA,NA,6
400,4228800,NA,NA,NA,NA,22
400,376400,NA,NA,NA,NA,95
400,134898,NA,NA,NA,NA,51
400,442792,NA,NA,NA,NA,15
400,435796,NA,NA,NA,NA,202
400,197019,NA,NA,NA,NA,6
400,433197,NA,NA,NA,NA,30
400,439248,NA,NA,NA,NA,18
400,132834,NA,NA,NA,NA,9
400,316137,NA,NA,NA,NA,8
400,437276,NA,NA,NA,NA,8
400,72711,NA,NA,NA,NA,37
400,194394,NA,NA,NA,NA,7
400,80182,NA,NA,NA,NA,13
400,378756,NA,NA,NA,NA,16
400,40491960,NA,NA,NA,NA,9
400,4185932,NA,NA,NA,NA,69
400,4164707,NA,NA,NA,NA,27
400,378424,NA,NA,NA,NA,15
400,4209905,NA,NA,NA,NA,10
400,441103,NA,NA,NA,NA,12
400,77357,NA,NA,NA,NA,7
400,381295,NA,NA,NA,NA,126
400,4271024,NA,NA,NA,NA,7
400,137497,NA,NA,NA,NA,21
400,138825,NA,NA,NA,NA,329
400,29056,NA,NA,NA,NA,8
400,437359,NA,NA,NA,NA,27
400,437854,NA,NA,NA,NA,7
400,442600,NA,NA,NA,NA,12
400,442623,NA,NA,NA,NA,8
400,444369,NA,NA,NA,NA,18
400,439082,NA,NA,NA,NA,73
400,40480261,NA,NA,NA,NA,15
400,72717,NA,NA,NA,NA,11
400,43021821,NA,NA,NA,NA,65
400,201905,NA,NA,NA,NA,9
400,78516,NA,NA,NA,NA,25
400,133853,NA,NA,NA,NA,19
400,441521,NA,NA,NA,NA,9
400,75920,NA,NA,NA,NA,19
400,78267,NA,NA,NA,NA,6
400,439314,NA,NA,NA,NA,55
400,0,NA,NA,NA,NA,187
400,40482638,NA,NA,NA,NA,41
400,73090,NA,NA,NA,NA,6
400,443211,NA,NA,NA,NA,187
400,380818,NA,NA,NA,NA,30
400,379822,NA,NA,NA,NA,6
400,4104230,NA,NA,NA,NA,17
400,193253,NA,NA,NA,NA,26
400,440649,NA,NA,NA,NA,7
400,374366,NA,NA,NA,NA,46
400,377091,NA,NA,NA,NA,172
400,4291649,NA,NA,NA,NA,10
400,78832,NA,NA,NA,NA,28
400,439770,NA,NA,NA,NA,21
400,261883,NA,NA,NA,NA,19
400,73568,NA,NA,NA,NA,6
400,443729,NA,NA,NA,NA,143
400,197329,NA,NA,NA,NA,35
400,437214,NA,NA,NA,NA,13
400,436945,NA,NA,NA,NA,19
400,443537,NA,NA,NA,NA,96
